Event_ID,Match_Type,Home_Team,Away_Team,Match_Importance,Security_Tier,Expected_Attendance,Total_Attendance,Stadium_Name,Outer_Gate,Zone,Fan_Side,Time_Bin,Open_Lanes,Security_Staff_Count,Signage_Status,Incident_Flag,Delay_Minutes,Temperature_C,Humidity_%,Heat_Index,Processing_Time_s,Queue_Length_Est,Entry_Rate,Exit_Rate,Congestion_Level
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,20:55,6,24,Normal,0,0,31.1,52.5,32.1,8,40,30,8,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:00,6,24,Normal,0,0,31.1,52.5,32.1,13,60,28,13,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:05,6,24,Normal,0,0,31.1,52.5,32.1,11,31,17,9,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:10,6,24,Normal,0,0,31.1,52.5,32.1,8,20,15,5,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:15,6,24,Normal,0,0,31.1,52.5,32.1,9,30,20,4,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:20,6,24,Normal,0,0,31.1,52.5,32.1,12,20,10,3,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:25,6,24,Normal,0,0,31.1,52.5,32.1,16,32,12,0,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:30,6,24,Normal,0,0,31.1,52.5,32.1,6,11,11,1,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:35,6,24,Normal,0,0,31.1,52.5,32.1,11,11,6,1,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:40,6,24,Normal,0,0,31.1,52.5,32.1,15,12,5,2,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:45,6,24,Normal,0,0,31.1,52.5,32.1,12,14,7,1,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:50,6,24,Normal,0,0,31.1,52.5,32.1,6,4,4,1,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,21:55,6,24,Normal,0,0,31.1,52.5,32.1,10,5,3,0,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:00,6,24,Normal,0,0,31.1,52.5,32.1,12,6,3,1,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:05,6,24,Normal,0,0,31.1,52.5,32.1,14,4,2,1,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:10,6,24,Normal,0,0,31.1,52.5,32.1,12,2,1,1,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:15,6,24,Normal,0,0,31.1,52.5,32.1,13,2,1,1,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:20,6,24,Normal,0,0,31.1,52.5,32.1,13,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:25,6,24,Normal,0,0,31.1,52.5,32.1,9,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:30,6,24,Normal,0,0,31.1,52.5,32.1,14,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:35,6,24,Normal,0,0,31.1,52.5,32.1,10,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:40,6,24,Normal,0,0,31.1,52.5,32.1,18,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:45,6,24,Normal,0,0,31.1,52.5,32.1,6,1,1,0,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:50,6,24,Normal,0,0,31.1,52.5,32.1,10,0,0,1,Low
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,22:55,6,24,Normal,0,0,31.1,52.5,32.1,15,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:00,6,24,Normal,0,0,31.1,52.5,32.1,13,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:05,6,24,Normal,0,0,31.1,52.5,32.1,9,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:10,6,24,Normal,0,0,31.1,52.5,32.1,12,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:15,6,24,Normal,0,0,31.1,52.5,32.1,10,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:20,6,24,Normal,0,0,31.1,52.5,32.1,10,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:25,6,24,Normal,0,0,31.1,52.5,32.1,10,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:30,6,24,Normal,0,0,31.1,52.5,32.1,12,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:35,6,24,Normal,0,0,31.1,52.5,32.1,13,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:40,6,24,Normal,0,0,31.1,52.5,32.1,14,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:45,6,24,Normal,0,0,31.1,52.5,32.1,18,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:50,6,24,Normal,0,0,31.1,52.5,32.1,9,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),2,North,Home,23:55,6,24,Normal,0,0,31.1,52.5,32.1,9,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:00,5,22,Normal,0,0,31.1,52.5,32.1,22,0,0,3,Low
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:05,5,22,Normal,0,0,31.1,52.5,32.1,10,4,2,1,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:10,5,22,Normal,0,0,31.1,52.5,32.1,12,0,0,2,Low
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:15,5,22,Normal,0,0,31.1,52.5,32.1,16,9,3,2,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:20,5,22,Normal,0,0,31.1,52.5,32.1,12,12,5,2,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:25,5,22,Normal,0,0,31.1,52.5,32.1,9,16,9,0,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:30,5,22,Normal,0,0,31.1,52.5,32.1,13,13,5,4,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:35,5,22,Normal,0,0,31.1,52.5,32.1,6,6,5,4,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:40,5,22,Normal,0,0,31.1,52.5,32.1,11,11,5,2,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:45,5,22,Normal,0,0,31.1,52.5,32.1,10,20,10,3,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:50,5,22,Normal,0,0,31.1,52.5,32.1,9,18,10,8,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,17:55,5,22,Normal,0,0,31.1,52.5,32.1,9,27,15,3,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:00,5,22,Normal,0,0,31.1,52.5,32.1,14,44,16,10,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:05,5,22,Normal,0,0,31.1,52.5,32.1,9,32,18,7,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:10,5,22,Normal,0,0,31.1,52.5,32.1,14,81,29,10,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:15,5,22,Normal,0,0,31.1,52.5,32.1,13,67,26,6,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:20,5,22,Normal,0,0,31.1,52.5,32.1,13,111,43,21,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:25,5,22,Normal,0,0,31.1,52.5,32.1,9,63,35,12,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:30,5,22,Normal,0,0,31.1,52.5,32.1,17,136,40,16,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:35,5,22,Normal,0,0,31.1,52.5,32.1,12,108,45,24,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:40,5,22,Normal,0,0,31.1,52.5,32.1,14,117,42,24,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:45,5,22,Normal,0,0,31.1,52.5,32.1,9,99,55,27,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:50,5,22,Normal,0,0,31.1,52.5,32.1,6,61,51,20,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,18:55,5,22,Normal,0,0,31.1,52.5,32.1,11,125,57,24,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:00,5,22,Normal,0,0,31.1,52.5,32.1,8,99,62,24,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:05,5,22,Normal,0,0,31.1,52.5,32.1,12,148,62,28,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:10,5,22,Normal,0,0,31.1,52.5,32.1,8,121,76,43,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:15,5,22,Normal,0,0,31.1,52.5,32.1,11,160,73,33,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:20,5,22,Normal,0,0,31.1,52.5,32.1,14,263,94,26,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:25,5,22,Normal,0,0,31.1,52.5,32.1,15,306,102,37,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:30,5,22,Normal,0,0,31.1,52.5,32.1,15,216,72,26,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:35,5,22,Normal,0,0,31.1,52.5,32.1,15,204,68,24,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:40,5,22,Normal,0,0,31.1,52.5,32.1,10,126,63,25,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:45,5,22,Normal,0,0,31.1,52.5,32.1,14,170,61,32,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:50,5,22,Normal,0,0,31.1,52.5,32.1,10,160,80,18,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,19:55,5,22,Normal,0,0,31.1,52.5,32.1,12,144,60,25,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:00,5,22,Normal,0,0,31.1,52.5,32.1,11,138,63,33,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:05,5,22,Normal,0,0,31.1,52.5,32.1,9,115,64,31,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:10,5,22,Normal,0,0,31.1,52.5,32.1,10,108,54,24,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:15,5,22,Normal,0,0,31.1,52.5,32.1,6,48,40,30,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:20,5,22,Normal,0,0,31.1,52.5,32.1,11,112,51,26,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:25,5,22,Normal,0,0,31.1,52.5,32.1,14,148,53,26,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:30,5,22,Normal,0,0,31.1,52.5,32.1,14,128,46,19,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:35,5,22,Normal,0,0,31.1,52.5,32.1,7,51,37,12,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:40,5,22,Normal,0,0,31.1,52.5,32.1,13,72,28,7,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:45,5,22,Normal,0,0,31.1,52.5,32.1,12,67,28,13,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:50,5,22,Normal,0,0,31.1,52.5,32.1,11,48,22,10,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,20:55,5,22,Normal,0,0,31.1,52.5,32.1,11,41,19,7,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:00,5,22,Normal,0,0,31.1,52.5,32.1,7,40,29,7,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:05,5,22,Normal,0,0,31.1,52.5,32.1,9,36,20,8,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:10,5,22,Normal,0,0,31.1,52.5,32.1,10,32,16,5,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:15,5,22,Normal,0,0,31.1,52.5,32.1,17,30,9,8,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:20,5,22,Normal,0,0,31.1,52.5,32.1,14,19,7,6,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:25,5,22,Normal,0,0,31.1,52.5,32.1,13,15,6,4,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:30,5,22,Normal,0,0,31.1,52.5,32.1,14,19,7,4,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:35,5,22,Normal,0,0,31.1,52.5,32.1,15,6,2,6,Low
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:40,5,22,Normal,0,0,31.1,52.5,32.1,15,6,2,4,Low
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:45,5,22,Normal,0,0,31.1,52.5,32.1,16,3,1,2,Low
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:50,5,22,Normal,0,0,31.1,52.5,32.1,9,1,1,0,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,21:55,5,22,Normal,0,0,31.1,52.5,32.1,15,9,3,0,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:00,5,22,Normal,0,0,31.1,52.5,32.1,15,0,0,1,Low
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:05,5,22,Normal,0,0,31.1,52.5,32.1,11,2,1,1,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:10,5,22,Normal,0,0,31.1,52.5,32.1,9,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:15,5,22,Normal,0,0,31.1,52.5,32.1,7,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:20,5,22,Normal,0,0,31.1,52.5,32.1,13,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:25,5,22,Normal,0,0,31.1,52.5,32.1,7,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:30,5,22,Normal,0,0,31.1,52.5,32.1,13,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:35,5,22,Normal,0,0,31.1,52.5,32.1,10,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:40,5,22,Normal,0,0,31.1,52.5,32.1,14,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:45,5,22,Normal,0,0,31.1,52.5,32.1,12,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:50,5,22,Normal,0,0,31.1,52.5,32.1,10,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,22:55,5,22,Normal,0,0,31.1,52.5,32.1,17,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:00,5,22,Normal,0,0,31.1,52.5,32.1,15,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:05,5,22,Normal,0,0,31.1,52.5,32.1,8,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:10,5,22,Normal,0,0,31.1,52.5,32.1,9,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:15,5,22,Normal,0,0,31.1,52.5,32.1,12,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:20,5,22,Normal,0,0,31.1,52.5,32.1,12,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:25,5,22,Normal,0,0,31.1,52.5,32.1,17,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:30,5,22,Normal,0,0,31.1,52.5,32.1,14,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:35,5,22,Normal,0,0,31.1,52.5,32.1,10,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:40,5,22,Normal,0,0,31.1,52.5,32.1,15,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:45,5,22,Normal,0,0,31.1,52.5,32.1,11,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:50,5,22,Normal,0,0,31.1,52.5,32.1,8,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),3,East,Home,23:55,5,22,Normal,0,0,31.1,52.5,32.1,10,0,0,0,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:00,6,15,Normal,0,0,31.1,52.5,32.1,11,1,1,0,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:05,6,15,Normal,0,0,31.1,52.5,32.1,8,4,3,2,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:10,6,15,Normal,0,0,31.1,52.5,32.1,18,9,3,1,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:15,6,15,Normal,0,0,31.1,52.5,32.1,13,2,1,2,Low
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:20,6,15,Normal,0,0,31.1,52.5,32.1,10,6,4,3,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:25,6,15,Normal,0,0,31.1,52.5,32.1,8,4,3,2,Medium
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:30,6,15,Normal,0,0,31.1,52.5,32.1,11,12,7,3,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:35,6,15,Normal,0,0,31.1,52.5,32.1,13,19,9,3,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:40,6,15,Normal,0,0,31.1,52.5,32.1,10,11,7,3,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:45,6,15,Normal,0,0,31.1,52.5,32.1,10,15,9,2,High
KASC_2025_M11,League,Al-Ittihad,Al-Raed,3,Normal,44750,42413,Inma Stadium (ملعب الإنماء),4,East,Home,17:50,6,15,Normal,0,0,31.1,52.5,32.1,9,24,16,4,High
